Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,ISRC,Added By,Added At
spotify:track:50kpGaPAhYJ3sGmk6vplg0,Love Yourself,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Justin Bieber,spotify:album:6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe),spotify:artist:1uNFoZAHBGtllmzznpCI3s,Justin Bieber,2015-11-13,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,1,5,233720,,false,84,USUM71516761,,2024-02-04T07:13:22Z
spotify:track:0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,"spotify:artist:540vIaP2JwjQb9dm3aArA4, spotify:artist:1uNFoZAHBGtllmzznpCI3s","DJ Snake, Justin Bieber",spotify:album:02sEJTj1sye1JaqxqpcSCp,Encore,spotify:artist:540vIaP2JwjQb9dm3aArA4,DJ Snake,2016-08-05,https://i.scdn.co/image/ab67616d0000b273212d776c31027c511f0ee3bc,1,13,205946,,false,86,QMZSY1600015,,2024-02-04T07:13:57Z
spotify:track:2usrT8QIbIk9y0NEtQwS4j,Intro,spotify:artist:3iOvXCl6edW5Um0fXEBRXy,The xx,spotify:album:2av2ZSHlvD7rvLSsMvtYCG,xx,spotify:artist:3iOvXCl6edW5Um0fXEBRXy,The xx,2009-08-16,https://i.scdn.co/image/ab67616d0000b273133244a569a4637f6d11b23d,1,1,127920,https://p.scdn.co/mp3-preview/ae27a98fc6930a4ae132648586b37f89f8411dc2?cid=9950ac751e34487dbbe027c4fd7f8e99,false,71,GBBKS0900196,,2024-02-04T07:18:20Z
spotify:track:5NcYCtoBkAGyxL5SCF64av,Sunburst,"spotify:artist:1feoGrmmD8QmNqtK2Gdwy8, spotify:artist:6fEZjgt9MHR4Hp3MiBRZHX","Tobu, Itro",spotify:album:4yS3vUFIaE2xilaeYz3p9q,Sunburst,"spotify:artist:1feoGrmmD8QmNqtK2Gdwy8, spotify:artist:6fEZjgt9MHR4Hp3MiBRZHX","Tobu, Itro",2014-04-27,https://i.scdn.co/image/ab67616d0000b273cde53a593271675e24b2cb61,1,1,189389,https://p.scdn.co/mp3-preview/018f60645b16b9654973b1b78b2fb946d534c536?cid=9950ac751e34487dbbe027c4fd7f8e99,false,52,GBSMU1664476,,2024-02-04T07:18:33Z
spotify:track:3R8QLaAQnuI6CRZygnQbwZ,Trip,spotify:artist:1f3NYrlm9GpXxMz8XZGEP5,Axero,spotify:album:6eVHooHGMQmt9p9T3MTWVr,Trip,spotify:artist:1f3NYrlm9GpXxMz8XZGEP5,Axero,2015-11-06,https://i.scdn.co/image/ab67616d0000b2736f044fae5568a72f7dfcd522,1,1,188852,https://p.scdn.co/mp3-preview/45435d09eb65b59885d7796832aa9fb34b62d451?cid=9950ac751e34487dbbe027c4fd7f8e99,false,29,GB-SMU-24-00083,,2024-02-04T07:26:40Z
spotify:track:5s7xgzXtmY4gMjeSlgisjy,Easy Love,spotify:artist:1IueXOQyABrMOprrzwQJWN,Sigala,spotify:album:5rr0xAQfk01cPi1N37jX11,Brighter Days,spotify:artist:1IueXOQyABrMOprrzwQJWN,Sigala,2018-09-28,https://i.scdn.co/image/ab67616d0000b273681d6da9a0ab5ff23fadf0f9,1,16,229813,https://p.scdn.co/mp3-preview/823240c03fc067a0174f9009c29c23f460638036?cid=9950ac751e34487dbbe027c4fd7f8e99,false,67,GBCEN1500481,,2024-02-04T07:26:49Z
spotify:track:7i0rkWdlmPjvJMUk66HZzx,XOXO - De Hofnar Remix,"spotify:artist:53cQZtWDwDJwVCNZlfJ6Qk, spotify:artist:1NtMiyzk7AhY2SGkdPkafX, spotify:artist:6U0qpV1jByBImJl8oRFnlQ","Laidback Luke, Ralvero, Ina",spotify:album:0qkfKvGdjgarn1Yi1PcvZe,XOXO (The Remixes),"spotify:artist:53cQZtWDwDJwVCNZlfJ6Qk, spotify:artist:1NtMiyzk7AhY2SGkdPkafX","Laidback Luke, Ralvero",2017-03-20,https://i.scdn.co/image/ab67616d0000b27325cb6778d7a9430944cdfa06,1,5,182571,https://p.scdn.co/mp3-preview/7c2d839258e931b4cc4d6c6696083d6f47afde0b?cid=9950ac751e34487dbbe027c4fd7f8e99,false,1,NLBW51600138,,2024-02-04T07:27:28Z
spotify:track:06KyNuuMOX1ROXRhj787tj,We Don't Talk Anymore (feat. Selena Gomez),"spotify:artist:6VuMaDnrHyPL1p4EHjYLi7, spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx","Charlie Puth, Selena Gomez",spotify:album:5Nwsra93UQYJ6xxcjcE10x,Nine Track Mind,spotify:artist:6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,2016-01-29,https://i.scdn.co/image/ab67616d0000b273633a2d775747bccfbcb17a45,1,5,217706,https://p.scdn.co/mp3-preview/0af9ac246a60236b73e34854631a6c3de5cca602?cid=9950ac751e34487dbbe027c4fd7f8e99,false,78,USAT21502909,,2024-02-04T07:27:49Z
spotify:track:5JLv62qFIS1DR3zGEcApRt,Wide Awake,spotify:artist:6jJ0s89eD6GaHleKKya26X,Katy Perry,spotify:album:5BvgP623rtvlc0HDcpzquz,Teenage Dream: The Complete Confection,spotify:artist:6jJ0s89eD6GaHleKKya26X,Katy Perry,2012-03-12,https://i.scdn.co/image/ab67616d0000b273937af329667311f4b2831616,1,15,220946,,false,75,USCA21200932,,2024-02-04T07:28:06Z
spotify:track:2VCUcIPY3i6pv9Nu9Vg6k3,ABC,spotify:artist:2iE18Oxc8YSumAU232n4rW,The Jackson 5,spotify:album:1taiwc7i9KsE0GklRJ42HS,The Definitive Collection,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,2009-01-01,https://i.scdn.co/image/ab67616d0000b2738c4693bcc43c775189d447ec,1,2,177360,,false,52,USMO17082628,,2024-02-04T07:28:54Z
spotify:track:4OSBTYWVwsQhGLF9NHvIbR,Rolling in the Deep,spotify:artist:4dpARuHxo51G3z768sgnrY,Adele,spotify:album:5duyQokC4FMcWPYTV9Gpf9,21,spotify:artist:4dpARuHxo51G3z768sgnrY,Adele,2011-01-24,https://i.scdn.co/image/ab67616d0000b273164feb363334f93b6458d2a9,1,1,228093,https://p.scdn.co/mp3-preview/d2d7e717c72a4fa08b3a8b22722c7369e8aa587d?cid=9950ac751e34487dbbe027c4fd7f8e99,false,79,GBBKS1000335,,2024-02-04T07:29:26Z
spotify:track:3bNv3VuUOKgrf5hu3YcuRo,Someone Like You,spotify:artist:4dpARuHxo51G3z768sgnrY,Adele,spotify:album:5duyQokC4FMcWPYTV9Gpf9,21,spotify:artist:4dpARuHxo51G3z768sgnrY,Adele,2011-01-24,https://i.scdn.co/image/ab67616d0000b273164feb363334f93b6458d2a9,1,11,285240,https://p.scdn.co/mp3-preview/a79d612cac9b64e900ae937234e2838a88ebc415?cid=9950ac751e34487dbbe027c4fd7f8e99,false,81,GBBKS1000351,,2024-02-04T07:29:26Z
spotify:track:1XGmzt0PVuFgQYYnV2It7A,Payphone,"spotify:artist:04gDigrS5kc9YWfZHwBETP, spotify:artist:137W8MRPWKqSmrBGDBFSop","Maroon 5, Wiz Khalifa",spotify:album:6ijGiBcBfUwkoyHn5VUHU2,Overexposed Track By Track,spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,2012-01-01,https://i.scdn.co/image/ab67616d0000b273fc8633e22a7dba6aab817bff,1,4,231173,,true,84,USUM71203347,,2024-02-04T07:30:01Z
spotify:track:1QNqrsNQ1JVLEwncov3lEY,True Love (feat. Lily Allen),"spotify:artist:1KCSPY1glIKqW2TotWuXOR, spotify:artist:13saZpZnCDWOI9D4IJhp1f","P!nk, Lily Allen",spotify:album:2Q9oTK48eb85waX1fFJsvj,The Truth About Love,spotify:artist:1KCSPY1glIKqW2TotWuXOR,P!nk,2012-09-18,https://i.scdn.co/image/ab67616d0000b2739d0f0d226987b449808e7b6f,1,5,230733,https://p.scdn.co/mp3-preview/584661dc4de0d2866939648924817bc5051a4454?cid=9950ac751e34487dbbe027c4fd7f8e99,true,66,USRC11200787,,2024-02-19T10:52:34Z
spotify:track:5T7ZFtCcOgkpjxcuaeZbw0,Best Song Ever,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,One Direction,spotify:album:7p1fX8aUySrBdx4WSYspOu,Midnight Memories (Deluxe),spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,One Direction,2013-11-25,https://i.scdn.co/image/ab67616d0000b2732f76b797c382bedcafdf45e1,1,1,200106,https://p.scdn.co/mp3-preview/cc52a4aa531cd779609c29f2759638a34160c361?cid=9950ac751e34487dbbe027c4fd7f8e99,false,77,GBHMU1300102,,2024-02-19T10:38:16Z
spotify:track:2GgxS8bUT5G25QJTsfSv0R,Burn,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,spotify:album:2Dw4fYqDQnxsgoXDdMbqh3,Halcyon Days,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,2014-01-01,https://i.scdn.co/image/ab67616d0000b27360a98c3be4daffefe9014c7e,1,15,231211,,false,63,GBUM71303482,,2024-02-19T10:29:42Z
spotify:track:1gv4xPanImH17bKZ9rOveR,Raise Your Glass,spotify:artist:1KCSPY1glIKqW2TotWuXOR,P!nk,spotify:album:3uQMzfrf4kUNGsCtmTtjPh,Raise Your Glass,spotify:artist:1KCSPY1glIKqW2TotWuXOR,P!nk,2010-10-05,https://i.scdn.co/image/ab67616d0000b2736f3451faa271fbe470685f34,1,1,202960,https://p.scdn.co/mp3-preview/85bdce6320672d2ad29e11eabd15912b73f3b89d?cid=9950ac751e34487dbbe027c4fd7f8e99,true,76,USLF21000090,,2024-01-30T12:48:38Z
spotify:track:1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,spotify:album:7w19PFbxAjwZ7UVNp9z0uT,18 Months,spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,2012-10-29,https://i.scdn.co/image/ab67616d0000b273dcef905cb144d4867119850b,1,3,206413,https://p.scdn.co/mp3-preview/b8372b1a0b8d09a5004388a654f29bef6bc37021?cid=9950ac751e34487dbbe027c4fd7f8e99,false,82,GBARL1100748,,2024-01-30T12:03:23Z
spotify:track:1jF7IL57ayN4Ity3jQqGu0,Try,spotify:artist:1KCSPY1glIKqW2TotWuXOR,P!nk,spotify:album:2Q9oTK48eb85waX1fFJsvj,The Truth About Love,spotify:artist:1KCSPY1glIKqW2TotWuXOR,P!nk,2012-09-18,https://i.scdn.co/image/ab67616d0000b2739d0f0d226987b449808e7b6f,1,3,247906,https://p.scdn.co/mp3-preview/5307933144e41502ac08e9227194a12d418e2c28?cid=9950ac751e34487dbbe027c4fd7f8e99,false,80,USRC11200785,,2024-01-30T09:33:33Z
spotify:track:3H6A9lNT4JkpOSUy9vOzjy,那些花兒,spotify:artist:6lJ36ifxOD2oUsdMdLRPN4,朴樹,spotify:album:5MXApzS7FdKbHoVRK6IDtw,我去2000年,spotify:artist:6lJ36ifxOD2oUsdMdLRPN4,朴樹,1999-01-01,https://i.scdn.co/image/ab67616d0000b2732a2eb00100a85c104d0c5ae7,1,4,295373,https://p.scdn.co/mp3-preview/8b2d4f68e5d324e16686c517e58df7fd74fc2376?cid=9950ac751e34487dbbe027c4fd7f8e99,false,36,CNZ171500590,,2024-01-30T09:15:39Z
spotify:track:1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,"spotify:artist:0uGk2czvcpWQA383Im6ajf, spotify:artist:7DMveApC7UnC2NPfPvlHSU, spotify:artist:0CEK8AzyeD5ZUdUloB6yQV","Maggie Lindemann, Cheat Codes, CADE",spotify:album:1XYA8eDvomdYTbQBzk0jT1,Pretty Girl (Cheat Codes X CADE Remix),"spotify:artist:0uGk2czvcpWQA383Im6ajf, spotify:artist:0CEK8AzyeD5ZUdUloB6yQV, spotify:artist:7DMveApC7UnC2NPfPvlHSU","Maggie Lindemann, CADE, Cheat Codes",2017-03-02,https://i.scdn.co/image/ab67616d0000b2737c7436e1b6273be0e7bc1a84,1,1,193613,https://p.scdn.co/mp3-preview/4d3b53aa5ac76080ebeae0177eb57117ddd1a898?cid=9950ac751e34487dbbe027c4fd7f8e99,true,65,QMCE31701175,,2024-01-30T09:12:45Z
spotify:track:79UX8fkSsowWI1HOd8VoYt,Friend Of Mine (feat. Vargas & Lagola),"spotify:artist:1vCWHaC5f2uS3yhpwWbIA6, spotify:artist:2fVW2ix4ANKiofDZIsy1XR","Avicii, Vargas & Lagola",spotify:album:1m3mf7xkXIwssVriaaTjOS,AVĪCI (01),spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,Avicii,2017-08-10,https://i.scdn.co/image/ab67616d0000b273a26cc58b4d64c2ece3376389,1,1,159863,,false,50,SE5R71700103,,2024-01-30T09:11:44Z
spotify:track:2ewEh7LuvToYyGHq7yT8N1,Shelter,"spotify:artist:3dz0NnIZhtKKeXZxLOxCam, spotify:artist:4pb4rqWSoGUgxm63xmJ8xc","Porter Robinson, Madeon",spotify:album:2vVfxcvBQAGnEKM3zM0zxw,Shelter,"spotify:artist:3dz0NnIZhtKKeXZxLOxCam, spotify:artist:4pb4rqWSoGUgxm63xmJ8xc","Porter Robinson, Madeon",2016-08-12,https://i.scdn.co/image/ab67616d0000b2731a5eb771120e2ee3f6a44ed7,1,1,218964,https://p.scdn.co/mp3-preview/50c7dbdb7d3e86153d7cc2b2ba28fad29fa0ce6e?cid=9950ac751e34487dbbe027c4fd7f8e99,false,62,QMUY41600040,,2024-01-30T09:11:29Z
spotify:track:1xGeLehBZrhCGpyUFUjita,Beating Me Up,spotify:artist:3QLIkT4rD2FMusaqmkepbq,Rachel Platten,spotify:album:0mFDIOqypzHp6Xd0el1hoT,Wildfire,spotify:artist:3QLIkT4rD2FMusaqmkepbq,Rachel Platten,2016-01-01,https://i.scdn.co/image/ab67616d0000b273a9e4d7fae5dfcc8f9cc96bc9,1,4,189253,https://p.scdn.co/mp3-preview/9df9f0fd50f2a44fcd003c086bc58a5f7ddecd5f?cid=9950ac751e34487dbbe027c4fd7f8e99,false,33,USSM11503598,,2024-01-30T09:11:13Z
spotify:track:5tbmSYRtJBVt4VaAsUlY0r,Life,spotify:artist:1feoGrmmD8QmNqtK2Gdwy8,Tobu,spotify:album:4vU6itDGVU4IFY5h7NESR0,Life,spotify:artist:1feoGrmmD8QmNqtK2Gdwy8,Tobu,2014-06-01,https://i.scdn.co/image/ab67616d0000b273f1acfed3820d3f804d855c68,1,1,204432,https://p.scdn.co/mp3-preview/03a5a7ab74267a5a41a39a3c1909ff3db9070ba8?cid=9950ac751e34487dbbe027c4fd7f8e99,false,40,GBSMU1701923,,2024-01-30T09:05:24Z
spotify:track:1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),spotify:artist:3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,spotify:album:0VmE95pr5TSpZWucfyhO5e,Stronger (Deluxe Version),spotify:artist:3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,2011-10-24,https://i.scdn.co/image/ab67616d0000b273af384269742c6b04308c1be8,1,2,221946,https://p.scdn.co/mp3-preview/4956c3edb0a79489adc21e2d16eb8f7880c94d36?cid=9950ac751e34487dbbe027c4fd7f8e99,false,75,GBCTA1100364,,2024-01-30T08:58:17Z
spotify:track:7oUHzZKNKUTrlU7DYxhQ7v,Maps,spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,spotify:album:6LtzdMGhOCh9s6sssWrpuD,V (Asia Tour Edition),spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,2015-05-18,https://i.scdn.co/image/ab67616d0000b27337677af5b4f23fe9dc8a3c04,1,1,189960,,false,71,USUM71407116,,2024-01-30T08:58:03Z
spotify:track:5VhOzJP90EG1YWmozajNWf,Locked Away,spotify:artist:2wNlZ2Vp23Sbv1DHgizbCb,Tiffany Alvord,spotify:album:50NZ9IyXEjH0Bh4M59Bhp3,I’ve Got It Covered Vol. 6,spotify:artist:2wNlZ2Vp23Sbv1DHgizbCb,Tiffany Alvord,2016-01-06,https://i.scdn.co/image/ab67616d0000b27353f01f4e8f0a24b6505a48a1,1,4,210000,https://p.scdn.co/mp3-preview/b97dca887d094ee1f695a2b48bdaae338012e6c2?cid=9950ac751e34487dbbe027c4fd7f8e99,false,18,GBDMT1500305,,2024-01-30T08:53:24Z
spotify:track:1EV9aadh7iTZetS5L7jcu9,Maria,spotify:artist:5qMkh0MtptmH5XKinOnFom,김아중,spotify:album:5XUYDlbeJCIFSCekufQiZb,미녀는 괴로워 Original Motion picture Soundtrack,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,群星,2006-12-12,https://i.scdn.co/image/ab67616d0000b2734e0beba9fb519b91d5485ef9,1,3,187686,https://p.scdn.co/mp3-preview/5e94a3204ed75fd66b783c781bdbe20068c1e64f?cid=9950ac751e34487dbbe027c4fd7f8e99,false,0,KRA341752246,,2024-01-30T08:52:56Z
spotify:track:35GR4Q1LmvUKIiwJZ3Dxte,一萬次悲傷,spotify:artist:3eJTjQEMzEeoS4n6aJXhKM,逃跑計劃,spotify:album:21lLRacsbXvUovunKge8xU,世界,spotify:artist:3eJTjQEMzEeoS4n6aJXhKM,逃跑計劃,2012-01-01,https://i.scdn.co/image/ab67616d0000b273f2598492ec9212f4dc3dab29,1,4,255506,https://p.scdn.co/mp3-preview/97d085af5966a69b3102aa8d5c076fc802fedba2?cid=9950ac751e34487dbbe027c4fd7f8e99,false,45,CNZ502001759,,2024-01-30T08:40:17Z
spotify:track:2IDlW9x3hCK9RUi4revUpo,Change your world（live）,spotify:artist:7qJmFr579WC8MMGj4PiWdu,張靚穎,spotify:album:0HhhPTdLbn1TgCPbF0VUa1,BANG THE WORLD巡迴演唱會,spotify:artist:7qJmFr579WC8MMGj4PiWdu,張靚穎,2017-03-29,https://i.scdn.co/image/ab67616d0000b27363e31d983803546e052d5707,1,21,264478,https://p.scdn.co/mp3-preview/81a1cc64420ec111bbcc83e23e1ed8f709ac26ab?cid=9950ac751e34487dbbe027c4fd7f8e99,false,0,TWDL71701114,,2024-01-30T08:37:46Z
spotify:track:6fKEplI9iN0JMHsRGQESaT,Firebird,spotify:artist:4sTQVOfp9vEMCemLw50sbu,Galantis,spotify:album:4QcXq4vTVN7dFb7bZa9jG2,Pharmacy,spotify:artist:4sTQVOfp9vEMCemLw50sbu,Galantis,2015-06-05,https://i.scdn.co/image/ab67616d0000b2732b517912fd69652ff10d8e11,1,10,248280,https://p.scdn.co/mp3-preview/4d6ca7417d2d2d4d35c1f396293d095afe061abc?cid=9950ac751e34487dbbe027c4fd7f8e99,false,44,USAT21500651,,2024-01-30T08:31:54Z
spotify:track:0K7Dd9DP6fvOl0mrlX0aUa,Rich Boy,spotify:artist:4sTQVOfp9vEMCemLw50sbu,Galantis,spotify:album:0Im9DNZw6k6bG5tjxKToPc,Rich Boy,spotify:artist:4sTQVOfp9vEMCemLw50sbu,Galantis,2017-02-16,https://i.scdn.co/image/ab67616d0000b2731dfd16b12abf84b86d7002cc,1,1,183784,https://p.scdn.co/mp3-preview/88f6bee4aea099f93a819e5b65792addd38fe276?cid=9950ac751e34487dbbe027c4fd7f8e99,false,40,USAT21700057,,2024-01-30T08:31:38Z
spotify:track:698ItKASDavgwZ3WjaWjtz,Faded,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,Alan Walker,spotify:album:3nzuGtN3nXARvvecier4K0,Different World,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,Alan Walker,2018-12-14,https://i.scdn.co/image/ab67616d0000b273a108e07c661f9fc54de9c43a,1,15,212106,https://p.scdn.co/mp3-preview/dd79198f4b4c43aef9c8e8e1c4708a402862dd0e?cid=9950ac751e34487dbbe027c4fd7f8e99,false,80,NOG841549010,,2024-01-30T08:29:07Z
spotify:track:4LsMjCB4qt4RnWcJBiHrA6,ALWAYS,spotify:artist:1Do4bSzfUl0KWL9r1fITu0,YOON MIRAE,spotify:album:1jLD6zV1si5YCQ7y1oI2hu,Descendants Of The Sun Pt.1 (Original Television Soundtrack),spotify:artist:1Do4bSzfUl0KWL9r1fITu0,YOON MIRAE,2016-02-18,https://i.scdn.co/image/ab67616d0000b273cca9a8b22dfed612aa557035,1,1,205192,https://p.scdn.co/mp3-preview/d86a218706116ff7ad9bc8bb2731f8d1fbe71e3c?cid=9950ac751e34487dbbe027c4fd7f8e99,false,62,KRA341608823,,2024-01-30T08:25:08Z
spotify:track:6HSXNV0b4M4cLJ7ljgVVeh,Knockin' On Heaven's Door,spotify:artist:74ASZWbe4lXaubB36ztrGX,Bob Dylan,spotify:album:2Pj2kZM5XpyIeyFBTAVulL,Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture),spotify:artist:74ASZWbe4lXaubB36ztrGX,Bob Dylan,1973-07-13,https://i.scdn.co/image/ab67616d0000b2736c86683d20c72e3874c11c6d,1,7,149880,https://p.scdn.co/mp3-preview/b1fb2e0d90764724242501e5a0c3c2393698d499?cid=9950ac751e34487dbbe027c4fd7f8e99,false,82,USSM11304547,,2023-12-28T09:45:18Z
spotify:track:4kLLWz7srcuLKA7Et40PQR,I Gotta Feeling,spotify:artist:1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,spotify:album:1dgbFU08pXJXZhGPlybdMX,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],spotify:artist:1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,2009-01-01,https://i.scdn.co/image/ab67616d0000b2730bd44f5ff9ecc99f7770acc5,1,5,289133,,false,82,USUM70965169,,2023-12-28T09:31:02Z
spotify:track:6epn3r7S14KUqlReYr77hA,Baby,"spotify:artist:1uNFoZAHBGtllmzznpCI3s, spotify:artist:3ipn9JLAPI5GUEo4y4jcoi","Justin Bieber, Ludacris",spotify:album:3BmcYMh0KYsimWL6p2gPa9,My World 2.0,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Justin Bieber,2010-01-01,https://i.scdn.co/image/ab67616d0000b273629dc9e2e3bc20bbd7d92e4a,1,1,214240,,false,83,USUM70919263,,2023-12-28T09:30:49Z
spotify:track:2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,spotify:album:20lOt6G8MHv8ZO7ViOmiP7,Native,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,2013-01-01,https://i.scdn.co/image/ab67616d0000b2739e2f95ae77cf436017ada9cb,1,1,257265,,false,86,USUM71301306,,2023-12-28T09:30:08Z
spotify:track:7xoUc6faLbCqZO6fQEYprd,One Last Time,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,spotify:album:6EVYTRG1drKdO8OnIQBeEj,My Everything (Deluxe),spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,2014-08-22,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,1,3,197266,,false,84,USUM71409723,,2023-12-28T09:29:28Z
spotify:track:5ka2ajep9OAvU5Sgduhiex,Applause,spotify:artist:1HY2Jd0NmPuamShAr6KMms,Lady Gaga,spotify:album:2eRJUtI7nXrQ5uYQ7tzTo9,ARTPOP,spotify:artist:1HY2Jd0NmPuamShAr6KMms,Lady Gaga,2013-11-11,https://i.scdn.co/image/ab67616d0000b2737da123c944790bfab54b2522,1,14,212333,,false,78,USUM71310271,,2023-12-08T11:16:58Z
spotify:track:02XnQdf7sipaKBBHixz3Zp,Paparazzi,spotify:artist:1HY2Jd0NmPuamShAr6KMms,Lady Gaga,spotify:album:1qwlxZTNLe1jq3b0iidlue,The Fame,spotify:artist:1HY2Jd0NmPuamShAr6KMms,Lady Gaga,2008-01-01,https://i.scdn.co/image/ab67616d0000b273e691217483df8798445c82e2,1,3,208306,,true,79,USUM70824408,,2023-12-08T10:57:46Z
spotify:track:1IIV8jglA0klVZy17q665k,Never Really Over,spotify:artist:6jJ0s89eD6GaHleKKya26X,Katy Perry,spotify:album:47zMF6LrXQ8odi6Xv1unC0,Smile,spotify:artist:6jJ0s89eD6GaHleKKya26X,Katy Perry,2020-08-28,https://i.scdn.co/image/ab67616d0000b2735ebe6cbd74a47a5e8ea88985,1,1,223297,,false,62,USUM71901873,,2023-12-08T10:50:46Z
spotify:track:7GCElX2eJA5t0AFWw3WzKn,This Is How We Do,spotify:artist:6jJ0s89eD6GaHleKKya26X,Katy Perry,spotify:album:3jB9yFDwRe3KhtGnHXJntk,PRISM,spotify:artist:6jJ0s89eD6GaHleKKya26X,Katy Perry,2013-01-01,https://i.scdn.co/image/ab67616d0000b2731e9a057052d59004caf47e22,1,7,204285,,false,60,USUM71311297,,2023-12-08T10:39:59Z
spotify:track:6L89mwZXSOwYl76YXfX13s,Basket Case,spotify:artist:7oPftvlwr6VrsViSDV7fJY,Green Day,spotify:album:4uG8q3GPuWHQlRbswMIRS6,Dookie,spotify:artist:7oPftvlwr6VrsViSDV7fJY,Green Day,1994-02-01,https://i.scdn.co/image/ab67616d0000b273db89b08034de626ebee6823d,1,7,181533,https://p.scdn.co/mp3-preview/f055a866d726bac8593f15953d772c631505df7e?cid=9950ac751e34487dbbe027c4fd7f8e99,false,83,USRE19900151,,2023-12-07T09:36:04Z
spotify:track:6nTiIhLmQ3FWhvrGafw2zj,American Idiot,spotify:artist:7oPftvlwr6VrsViSDV7fJY,Green Day,spotify:album:5dN7F9DV0Qg1XRdIgW8rke,American Idiot,spotify:artist:7oPftvlwr6VrsViSDV7fJY,Green Day,2004-09-21,https://i.scdn.co/image/ab67616d0000b27308a1b1e0674086d3f1995e1b,1,1,176346,https://p.scdn.co/mp3-preview/2e9359e821b18414235d870a4d2671f4337c8682?cid=9950ac751e34487dbbe027c4fd7f8e99,true,81,USRE10400888,,2023-12-07T09:36:03Z
spotify:track:3ZffCQKLFLUvYM59XKLbVm,Wake Me up When September Ends,spotify:artist:7oPftvlwr6VrsViSDV7fJY,Green Day,spotify:album:5dN7F9DV0Qg1XRdIgW8rke,American Idiot,spotify:artist:7oPftvlwr6VrsViSDV7fJY,Green Day,2004-09-21,https://i.scdn.co/image/ab67616d0000b27308a1b1e0674086d3f1995e1b,1,7,285653,https://p.scdn.co/mp3-preview/acf215c01932347394d036999c4f0f12e9fcb66a?cid=9950ac751e34487dbbe027c4fd7f8e99,false,81,USRE10400992,,2023-12-07T09:36:01Z
spotify:track:1oSf1wVBtSLN4DGl6VBu37,Tiny Little Bows,spotify:artist:6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,spotify:album:6SSSF9Y6MiPdQoxqBptrR2,Kiss,spotify:artist:6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,2012-01-01,https://i.scdn.co/image/ab67616d0000b273d3ee4bf67c2ac2154006ad72,1,1,201560,,false,29,USUM71208965,,2023-12-07T09:35:17Z
spotify:track:2tJulUYLDKOg9XrtVkMgcJ,Grenade,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:album:1uyf3l2d4XYwiEqAb7t7fX,Doo-Wops & Hooligans,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,2010-05-11,https://i.scdn.co/image/ab67616d0000b273f6b55ca93bd33211227b502b,1,1,222091,https://p.scdn.co/mp3-preview/5221be592c832e14506f6304ff1deb6c52ae3fee?cid=9950ac751e34487dbbe027c4fd7f8e99,false,76,USAT21001883,,2023-12-07T08:53:09Z
